InsertTime,FileName,TableName,Biome,SiteType,SiteNumber,ReachType,Date,Sample number,Sampling Time (hh:mm),Ammonium (ug N/L),Chloride tracer (mg/L),Bromide tracer (mg/L),Comments,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,23,10:35:00,20.8,26.3,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,24,10:38:00,12.5,21.0,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,25,10:42:00,9.2,16.4,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,26,10:48:00,2.5,12.8,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,27,10:55:00,2.5,10.9,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,28,11:00:00,2.5,9.9,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,29,11:10:00,2.5,9.2,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,30,11:20:00,2.5,8.9,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,31,11:35:00,2.5,8.9,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,3,T,2/3/2013 12:00:00 AM,32,11:50:00,2.5,9.2,-9999.0,Injection time 9:59:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.7 mg L-1; discharge = 27.5 L s-1; reach length = 69.93 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,1,14:08:00,2.5,8.1,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,2,14:12:00,2.5,7.9,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,3,14:17:00,8.3,8.0,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,4,14:29:00,2.5,12.4,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,5,14:31:00,13.1,23.5,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,6,14:32:30,2.5,37.9,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,7,14:34:00,17.3,55.9,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,8,14:35:00,14.3,68.3,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,9,14:36:30,25.9,84.1,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,10,14:38:00,31.0,96.6,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,11,14:40:00,43.8,105.5,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,12,14:42:00,42.1,106.6,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,13,14:44:00,62.5,101.7,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,14,14:47:00,36.0,86.9,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,15,14:50:00,24.0,71.1,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,16,14:53:00,52.5,57.5,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,17,14:56:00,24.4,47.1,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,18,15:00:00,14.0,36.0,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,19,15:05:00,26.4,27.3,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,20,15:15:00,2.5,18.3,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,21,15:25:00,8.8,14.8,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,22,15:45:00,2.5,11.7,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,23,16:10:00,2.5,10.3,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,24,16:45:00,2.5,9.5,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,C,3/6/2013 12:00:00 AM,25,17:20:00,2.5,9.0,-9999.0,Injection time 14:02:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.03 mg L-1; discharge = 1.68 L s-1; reach length = 44.5 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,1,10:27:00,2.5,8.1,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,2,10:32:00,2.5,7.9,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,3,10:37:00,2.5,8.0,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,4,10:48:00,2.5,9.3,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,5,10:50:00,2.5,13.2,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,6,10:52:00,2.5,22.1,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,7,10:53:00,2.5,28.2,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,8,10:54:00,5.4,37.9,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,9,10:55:00,10.2,47.1,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,10,10:56:00,12.3,54.8,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,11,10:57:00,20.0,65.9,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,12,10:58:00,21.5,72.5,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,13,10:59:00,27.5,80.2,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,14,11:00:30,33.5,90.2,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,15,11:02:00,31.7,98.2,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,16,11:04:00,36.6,104.3,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,17,11:07:00,43.0,106.1,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,18,11:12:00,38.5,95.6,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,19,11:15:00,37.0,85.2,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,20,11:19:00,29.1,70.6,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,21,11:23:00,24.4,56.8,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,22,11:27:00,18.6,46.0,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,23,11:32:00,76.3,35.6,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,24,11:37:00,6.3,27.3,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,25,11:45:00,2.5,20.1,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,26,12:00:00,10.8,13.9,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,27,12:30:00,5.9,10.6,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,28,13:30:00,6.2,9.4,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
2/11/2015 8:38:00 PM,LUQ150211_ammuptake_reach.csv,Nutu12,LUQ,E,1,T,3/6/2013 12:00:00 AM,29,15:00:00,9.5,8.0,-9999.0,Injection time 10:25:00; Note: all NH4 values between 0-5 ug N L-1 are set to 1/2 method detection limit (2.5 ug N L-1); background NH4 concentration = 2.5 ug N L-1; background Cl concentration = 8.0 mg L-1; discharge = 1.68 L s-1; reach length = 48.9 m,
