InsertTime,FileName,TableName,Biome,SiteType,SiteNumber,PatchNumber,PatchTreatment,Date,Sampling Time (hh:mm),chamber vol (L),Ammonium (ug N/L),Comments,v1
11/13/2016 6:56:00 PM,CPC083015_ammuptake_patch.csv,Nutu11,CPC,E,6,16,OUT,7/21/2014 12:00:00 AM,22:42:00,11.44,32.1, vol measurement off because chamber not sealed ,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,In,4/20/2013 12:00:00 AM,11:09:00,10.12,101.511,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,In,4/20/2013 12:00:00 AM,11:12:00,10.12,111.83,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,In,4/20/2013 12:00:00 AM,11:18:00,10.12,115.542,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,In,4/20/2013 12:00:00 AM,11:28:00,10.12,103.697,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,In,4/20/2013 12:00:00 AM,11:48:00,10.12,80.91,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,1,NA,9/09/2014 0:00,11:35:00,9.9,41.99,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,1,NA,9/09/2014 0:00,11:37:00,9.9,45.42,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,1,NA,9/09/2014 0:00,11:40:00,9.9,41.9,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,1,NA,9/09/2014 0:00,11:46:00,9.9,42.26,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,1,NA,9/09/2014 0:00,11:58:00,9.9,42.8,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,1,NA,9/09/2014 0:00,12:14:00,9.9,44.16,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,Out,4/20/2013 12:00:00 AM,10:49:00,10.1,325.453,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,Out,4/20/2013 12:00:00 AM,10:52:00,10.1,87.907,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,Out,4/20/2013 12:00:00 AM,10:58:00,10.1,1536.705,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,Out,4/20/2013 12:00:00 AM,11:08:00,10.1,54.302,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,1,Out,4/20/2013 12:00:00 AM,11:18:00,10.1,56.096,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,In,4/20/2013 12:00:00 AM,10:50:00,10.1,105.395,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,In,4/20/2013 12:00:00 AM,10:53:00,10.1,67.768,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,In,4/20/2013 12:00:00 AM,10:59:00,10.1,120.693,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,In,4/20/2013 12:00:00 AM,11:09:00,10.1,151.722,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,In,4/20/2013 12:00:00 AM,11:29:00,10.1,170.166,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,2,NA,9/09/2014 0:00,11:36:00,9.9,39.74,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,2,NA,9/09/2014 0:00,11:38:00,9.9,45.96,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,2,NA,9/09/2014 0:00,11:41:00,9.9,45.96,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,2,NA,9/09/2014 0:00,11:47:00,9.9,42.08,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,2,NA,9/09/2014 0:00,11:59:00,9.9,40.82,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,2,NA,9/09/2014 0:00,12:15:00,9.9,42.8,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,Out,4/20/2013 12:00:00 AM,10:51:00,10.1,117.495,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,Out,4/20/2013 12:00:00 AM,10:54:00,10.1,151.876,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,Out,4/20/2013 12:00:00 AM,11:00:00,10.1,92.828,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,Out,4/20/2013 12:00:00 AM,11:10:00,10.1,245.309,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,2,Out,4/20/2013 12:00:00 AM,11:30:00,10.1,101.853,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,In,4/20/2013 12:00:00 AM,10:54:00,10.08,81.544,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,In,4/20/2013 12:00:00 AM,10:57:00,10.08,97.521,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,In,4/20/2013 12:00:00 AM,11:03:00,10.08,54.394,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,In,4/20/2013 12:00:00 AM,11:13:00,10.08,70,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,In,4/20/2013 12:00:00 AM,11:33:00,10.08,76.515,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,3,NA,9/09/2014 0:00,11:37:00,9.8,37.66,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,3,NA,9/09/2014 0:00,11:39:00,9.8,33.24,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,3,NA,9/09/2014 0:00,11:42:00,9.8,41.63,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,3,NA,9/09/2014 0:00,11:48:00,9.8,36.58,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,3,NA,9/09/2014 0:00,12:00:00,9.8,28.09,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,3,NA,9/09/2014 0:00,12:16:00,9.8,31.79,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,Out,4/20/2013 12:00:00 AM,10:55:00,10.17,99.229,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,Out,4/20/2013 12:00:00 AM,10:58:00,10.17,125.369,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,Out,4/20/2013 12:00:00 AM,11:04:00,10.17,52.074,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,Out,4/20/2013 12:00:00 AM,11:14:00,10.17,101.009,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,3,Out,4/20/2013 12:00:00 AM,11:34:00,10.17,102.596,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,In,4/20/2013 12:00:00 AM,12:54:00,10.3,71.165,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,In,4/20/2013 12:00:00 AM,12:57:00,10.3,53.069,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,In,4/20/2013 12:00:00 AM,13:03:00,10.3,89.208,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,In,4/20/2013 12:00:00 AM,13:13:00,10.3,148.934,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,In,4/20/2013 12:00:00 AM,13:33:00,10.3,123.219,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,4,NA,9/09/2014 0:00,11:35:00,8.9,38.11,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,4,NA,9/09/2014 0:00,11:37:00,8.9,42.35,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,4,NA,9/09/2014 0:00,11:40:00,8.9,42.8,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,4,NA,9/09/2014 0:00,11:46:00,8.9,29.9,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,4,NA,9/09/2014 0:00,11:58:00,8.9,41.99,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,4,NA,9/09/2014 0:00,12:14:00,8.9,37.48,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,Out,4/20/2013 12:00:00 AM,12:55:00,10.37,56.612,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,Out,4/20/2013 12:00:00 AM,12:58:00,10.37,146.6,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,Out,4/20/2013 12:00:00 AM,13:04:00,10.37,281.083,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,Out,4/20/2013 12:00:00 AM,13:14:00,10.37,85.303,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,4,Out,4/20/2013 12:00:00 AM,13:34:00,10.37,77.362,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,In,4/20/2013 12:00:00 AM,12:56:00,10.05,52.295,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,In,4/20/2013 12:00:00 AM,12:59:00,10.05,62.827,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,In,4/20/2013 12:00:00 AM,13:05:00,10.05,50.085,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,In,4/20/2013 12:00:00 AM,13:15:00,10.05,64.724,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,In,4/20/2013 12:00:00 AM,13:35:00,10.05,50.901,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,5,NA,9/09/2014 0:00,11:36:00,9.4,38.47,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,5,NA,9/09/2014 0:00,11:38:00,9.4,48.67,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,5,NA,9/09/2014 0:00,11:41:00,9.4,77.91,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,5,NA,9/09/2014 0:00,11:47:00,9.4,41.81,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,5,NA,9/09/2014 0:00,11:59:00,9.4,-9999,Sample lost,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,1,5,NA,9/09/2014 0:00,12:15:00,9.4,37.84,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,Out,4/20/2013 12:00:00 AM,13:00:00,10,186.009,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,Out,4/20/2013 12:00:00 AM,13:03:00,10,88.571,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,Out,4/20/2013 12:00:00 AM,13:09:00,10,95.031,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,Out,4/20/2013 12:00:00 AM,13:19:00,10,108.392,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,5,Out,4/20/2013 12:00:00 AM,13:39:00,10,112.156,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,In,4/20/2013 12:00:00 AM,13:01:00,10.3,74.094,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,In,4/20/2013 12:00:00 AM,13:04:00,10.3,78.586,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,In,4/20/2013 12:00:00 AM,13:10:00,10.3,121.079,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,In,4/20/2013 12:00:00 AM,13:20:00,10.3,87.348,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,In,4/20/2013 12:00:00 AM,13:40:00,10.3,69.214,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,Out,4/20/2013 12:00:00 AM,13:02:00,10.18,68.861,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,Out,4/20/2013 12:00:00 AM,13:05:00,10.18,76.584,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,Out,4/20/2013 12:00:00 AM,13:11:00,10.18,135.406,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,Out,4/20/2013 12:00:00 AM,13:21:00,10.18,88.702,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,6,Out,4/20/2013 12:00:00 AM,13:41:00,10.18,76.534,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,In,4/20/2013 12:00:00 AM,14:43:00,10.37,51.154,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,In,4/20/2013 12:00:00 AM,14:46:00,10.37,41.409,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,In,4/20/2013 12:00:00 AM,14:52:00,10.37,113.306,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,In,4/20/2013 12:00:00 AM,15:02:00,10.37,62.349,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,In,4/20/2013 12:00:00 AM,15:22:00,10.37,66.554,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,Out,4/20/2013 12:00:00 AM,14:44:00,10,60.789,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,Out,4/20/2013 12:00:00 AM,14:47:00,10,120.364,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,Out,4/20/2013 12:00:00 AM,14:53:00,10,82.306,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,Out,4/20/2013 12:00:00 AM,15:03:00,10,69.936,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,7,Out,4/20/2013 12:00:00 AM,15:23:00,10,61.76,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,In,4/20/2013 12:00:00 AM,14:45:00,10.1,43.543,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,In,4/20/2013 12:00:00 AM,14:48:00,10.1,41.631,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,In,4/20/2013 12:00:00 AM,14:54:00,10.1,96.869,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,In,4/20/2013 12:00:00 AM,15:04:00,10.1,81.303,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,In,4/20/2013 12:00:00 AM,15:24:00,10.1,84.5,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,Out,4/20/2013 12:00:00 AM,14:46:00,10.2,348.423,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,Out,4/20/2013 12:00:00 AM,14:49:00,10.2,48.332,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,Out,4/20/2013 12:00:00 AM,14:55:00,10.2,52.458,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,Out,4/20/2013 12:00:00 AM,15:05:00,10.2,97.062,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,1,8,Out,4/20/2013 12:00:00 AM,15:25:00,10.2,94.441,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,In,4/22/2013 12:00:00 AM,9:44:00,9.9,104.456,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,In,4/22/2013 12:00:00 AM,9:47:00,9.9,155.161,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,In,4/22/2013 12:00:00 AM,9:53:00,9.9,74.867,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,In,4/22/2013 12:00:00 AM,10:03:00,9.9,134.143,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,In,4/22/2013 12:00:00 AM,10:23:00,9.9,117.877,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,1,NA,9/10/2014 0:00,13:22:00,10,21.72,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,1,NA,9/10/2014 0:00,13:24:00,10,39.69,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,1,NA,9/10/2014 0:00,13:27:00,10,34.69,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,1,NA,9/10/2014 0:00,13:33:00,10,31.57,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,1,NA,9/10/2014 0:00,13:45:00,10,32.55,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,1,NA,9/10/2014 0:00,14:01:00,10,26.56,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,Out,4/22/2013 12:00:00 AM,10:04:00,10,89.277,"Samples for 1, 4, 10 minute time points lost",
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,1,Out,4/22/2013 12:00:00 AM,10:24:00,10,62.82,"Samples for 1, 4, 10 minute time points lost",
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,In,4/22/2013 12:00:00 AM,9:46:00,9.95,414.836,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,In,4/22/2013 12:00:00 AM,9:49:00,9.95,194.805,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,In,4/22/2013 12:00:00 AM,9:55:00,9.95,125.076,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,In,4/22/2013 12:00:00 AM,10:05:00,9.95,176.147,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,In,4/22/2013 12:00:00 AM,10:25:00,9.95,94.872,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,2,NA,9/10/2014 0:00,13:22:00,9.9,25.82,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,2,NA,9/10/2014 0:00,13:24:00,9.9,36.41,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,2,NA,9/10/2014 0:00,13:27:00,9.9,31.81,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,2,NA,9/10/2014 0:00,13:33:00,9.9,60.29,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,2,NA,9/10/2014 0:00,13:45:00,9.9,25.99,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,2,NA,9/10/2014 0:00,14:01:00,9.9,25.17,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,Out,4/22/2013 12:00:00 AM,9:50:00,9.85,72.986,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,Out,4/22/2013 12:00:00 AM,9:53:00,9.85,71.828,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,Out,4/22/2013 12:00:00 AM,9:59:00,9.85,49.609,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,Out,4/22/2013 12:00:00 AM,10:09:00,9.85,111.661,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,2,Out,4/22/2013 12:00:00 AM,10:29:00,9.85,112.318,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,In,4/22/2013 12:00:00 AM,9:51:00,10,172.405,"""In"" side of patch not enclosed anymore",
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,In,4/22/2013 12:00:00 AM,9:54:00,10,292.15,"""In"" side of patch not enclosed anymore",
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,In,4/22/2013 12:00:00 AM,10:00:00,10,128.002,"""In"" side of patch not enclosed anymore",
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,In,4/22/2013 12:00:00 AM,10:10:00,10,220.367,"""In"" side of patch not enclosed anymore",
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,In,4/22/2013 12:00:00 AM,10:30:00,10,349.047,"""In"" side of patch not enclosed anymore",
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,3,NA,9/10/2014 0:00,13:23:00,10,44.29,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,3,NA,9/10/2014 0:00,13:28:00,10,57.91,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,3,NA,9/10/2014 0:00,13:34:00,10,37.56,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,3,NA,9/10/2014 0:00,13:35:00,10,39.28,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,3,NA,9/10/2014 0:00,13:46:00,10,34.93,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,3,NA,9/10/2014 0:00,14:02:00,10,33.78,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,Out,4/22/2013 12:00:00 AM,9:52:00,10,101.46,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,Out,4/22/2013 12:00:00 AM,9:55:00,10,126.48,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,Out,4/22/2013 12:00:00 AM,10:01:00,10,102.572,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,Out,4/22/2013 12:00:00 AM,10:11:00,10,327.321,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,3,Out,4/22/2013 12:00:00 AM,10:31:00,10,125.252,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,4,In,4/22/2013 12:00:00 AM,11:27:00,10,131.516,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,4,In,4/22/2013 12:00:00 AM,11:30:00,10,265.443,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,4,In,4/22/2013 12:00:00 AM,11:36:00,10,65.84,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,4,In,4/22/2013 12:00:00 AM,11:46:00,10,128.92,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,4,In,4/22/2013 12:00:00 AM,12:06:00,10,216.234,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,4,NA,9/10/2014 0:00,13:22:00,10,26.4,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,4,NA,9/10/2014 0:00,13:24:00,10,34.69,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,4,NA,9/10/2014 0:00,13:27:00,10,30.5,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,4,NA,9/10/2014 0:00,13:33:00,10,30.01,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,4,NA,9/10/2014 0:00,13:45:00,10,25.41,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,4,NA,9/10/2014 0:00,14:01:00,10,25.49,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,5,In,4/22/2013 12:00:00 AM,11:28:00,9.8,90.809,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,5,In,4/22/2013 12:00:00 AM,11:31:00,9.8,106.865,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,5,In,4/22/2013 12:00:00 AM,11:37:00,9.8,295.619,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,5,In,4/22/2013 12:00:00 AM,11:47:00,9.8,115.663,,
12/04/2013 13:51,CWT131204_ammuptake_patch.csv,Nutu11,CWT,E,2,5,In,4/22/2013 12:00:00 AM,12:07:00,9.8,285.888,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,E,2,5,NA,9/10/2014 0:00,13:23:00,9.8,38.87,,
