InsertTime,FileName,TableName,Biome,SiteType,SiteNumber,PatchNumber,PatchTreatment,Date,Sampling Time (hh:mm),chamber vol (L),Ammonium (ug N/L),Comments,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,3,NA,9/11/2014 12:00:00 AM,12:23:00,10.00,21.130,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,4,NA,9/11/2014 12:00:00 AM,11:46:00,9.60,94.010,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,4,NA,9/11/2014 12:00:00 AM,11:48:00,9.60,-9999.000,Bottle cracked during freezing; sample lost,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,4,NA,9/11/2014 12:00:00 AM,11:51:00,9.60,39.410,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,4,NA,9/11/2014 12:00:00 AM,11:57:00,9.60,-9999.000,Bottle cracked during freezing; sample lost,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,4,NA,9/11/2014 12:00:00 AM,12:09:00,9.60,43.680,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,4,NA,9/11/2014 12:00:00 AM,12:25:00,9.60,33.000,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,5,NA,9/11/2014 12:00:00 AM,11:47:00,9.80,39.880,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,5,NA,9/11/2014 12:00:00 AM,11:49:00,9.80,15.430,Bottle cracked during defrosting; NH4 value may be compromised,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,5,NA,9/11/2014 12:00:00 AM,11:52:00,9.80,41.670,Bottle cracked during defrosting; NH4 value may be compromised,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,5,NA,9/11/2014 12:00:00 AM,11:58:00,9.80,34.420,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,5,NA,9/11/2014 12:00:00 AM,12:10:00,9.80,28.610,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,5,NA,9/11/2014 12:00:00 AM,12:26:00,9.80,27.540,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,6,NA,9/11/2014 12:00:00 AM,15:09:00,10.00,63.510,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,6,NA,9/11/2014 12:00:00 AM,15:11:00,10.00,39.320,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,6,NA,9/11/2014 12:00:00 AM,15:14:00,10.00,27.660,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,6,NA,9/11/2014 12:00:00 AM,15:20:00,10.00,29.760,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,6,NA,9/11/2014 12:00:00 AM,15:32:00,10.00,36.840,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,6,NA,9/11/2014 12:00:00 AM,15:48:00,10.00,31.700,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,7,NA,9/11/2014 12:00:00 AM,15:10:00,10.00,35.440,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,7,NA,9/11/2014 12:00:00 AM,15:12:00,10.00,29.210,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,7,NA,9/11/2014 12:00:00 AM,15:15:00,10.00,33.880,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,7,NA,9/11/2014 12:00:00 AM,15:21:00,10.00,17.630,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,7,NA,9/11/2014 12:00:00 AM,15:33:00,10.00,29.210,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,7,NA,9/11/2014 12:00:00 AM,15:49:00,10.00,32.400,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,8,NA,9/11/2014 12:00:00 AM,15:11:00,9.80,47.410,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,8,NA,9/11/2014 12:00:00 AM,15:13:00,9.80,45.550,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,8,NA,9/11/2014 12:00:00 AM,15:16:00,9.80,42.980,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,8,NA,9/11/2014 12:00:00 AM,15:22:00,9.80,39.250,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,8,NA,9/11/2014 12:00:00 AM,15:34:00,9.80,36.760,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,8,NA,9/11/2014 12:00:00 AM,15:50:00,9.80,34.420,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,9,NA,9/11/2014 12:00:00 AM,15:09:00,9.70,27.500,Bottle cracked during freezing; NH4 value may be compromised,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,9,NA,9/11/2014 12:00:00 AM,15:11:00,9.70,26.030,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,9,NA,9/11/2014 12:00:00 AM,15:14:00,9.70,21.900,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,9,NA,9/11/2014 12:00:00 AM,15:20:00,9.70,18.020,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,9,NA,9/11/2014 12:00:00 AM,15:32:00,9.70,25.790,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,9,NA,9/11/2014 12:00:00 AM,15:48:00,9.70,22.760,Bottle cracked during freezing; NH4 value may be compromised,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,10,NA,9/11/2014 12:00:00 AM,15:10:00,9.80,31.240,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,10,NA,9/11/2014 12:00:00 AM,15:12:00,9.80,18.720,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,10,NA,9/11/2014 12:00:00 AM,15:15:00,9.80,26.260,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,10,NA,9/11/2014 12:00:00 AM,15:21:00,9.80,38.470,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,10,NA,9/11/2014 12:00:00 AM,15:33:00,9.80,36.760,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,5,10,NA,9/11/2014 12:00:00 AM,15:49:00,9.80,46.400,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,1,NA,9/14/2014 12:00:00 AM,12:34:00,10.00,19.810,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,1,NA,9/14/2014 12:00:00 AM,12:36:00,10.00,23.030,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,1,NA,9/14/2014 12:00:00 AM,12:39:00,10.00,22.130,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,1,NA,9/14/2014 12:00:00 AM,12:45:00,10.00,26.250,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,1,NA,9/14/2014 12:00:00 AM,12:57:00,10.00,6.270,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,1,NA,9/14/2014 12:00:00 AM,13:13:00,10.00,16.070,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,2,NA,9/14/2014 12:00:00 AM,12:35:00,9.60,21.480,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,2,NA,9/14/2014 12:00:00 AM,12:37:00,9.60,40.300,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,2,NA,9/14/2014 12:00:00 AM,12:40:00,9.60,31.280,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,2,NA,9/14/2014 12:00:00 AM,12:46:00,9.60,31.540,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,2,NA,9/14/2014 12:00:00 AM,12:58:00,9.60,16.590,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,2,NA,9/14/2014 12:00:00 AM,13:14:00,9.60,19.940,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,3,NA,9/14/2014 12:00:00 AM,12:36:00,9.40,41.080,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,3,NA,9/14/2014 12:00:00 AM,12:38:00,9.40,25.740,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,3,NA,9/14/2014 12:00:00 AM,12:41:00,9.40,26.000,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,3,NA,9/14/2014 12:00:00 AM,12:47:00,9.40,22.640,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,3,NA,9/14/2014 12:00:00 AM,12:59:00,9.40,20.450,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,3,NA,9/14/2014 12:00:00 AM,13:15:00,9.40,11.430,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,4,NA,9/14/2014 12:00:00 AM,12:34:00,9.40,28.190,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,4,NA,9/14/2014 12:00:00 AM,12:36:00,9.40,27.800,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,4,NA,9/14/2014 12:00:00 AM,12:39:00,9.40,24.060,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,4,NA,9/14/2014 12:00:00 AM,12:45:00,9.40,29.220,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,4,NA,9/14/2014 12:00:00 AM,12:57:00,9.40,22.130,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,4,NA,9/14/2014 12:00:00 AM,13:13:00,9.40,18.130,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,5,NA,9/14/2014 12:00:00 AM,12:35:00,9.70,19.810,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,5,NA,9/14/2014 12:00:00 AM,12:37:00,9.70,23.800,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,5,NA,9/14/2014 12:00:00 AM,12:40:00,9.70,31.020,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,5,NA,9/14/2014 12:00:00 AM,12:46:00,9.70,24.450,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,5,NA,9/14/2014 12:00:00 AM,12:58:00,9.70,20.070,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,5,NA,9/14/2014 12:00:00 AM,13:14:00,9.70,15.170,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,6,NA,9/14/2014 12:00:00 AM,09:53:00,9.60,57.470,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,6,NA,9/14/2014 12:00:00 AM,09:55:00,9.60,58.180,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,6,NA,9/14/2014 12:00:00 AM,09:58:00,9.60,35.670,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,6,NA,9/14/2014 12:00:00 AM,10:04:00,9.60,56.540,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,6,NA,9/14/2014 12:00:00 AM,10:16:00,9.60,58.290,Bottle cracked during freezing; NH4 value may be compromised,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,6,NA,9/14/2014 12:00:00 AM,10:32:00,9.60,34.150,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,7,NA,9/14/2014 12:00:00 AM,09:54:00,9.60,60.990,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,7,NA,9/14/2014 12:00:00 AM,09:56:00,9.60,44.810,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,7,NA,9/14/2014 12:00:00 AM,09:59:00,9.60,48.450,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,7,NA,9/14/2014 12:00:00 AM,10:05:00,9.60,45.990,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,7,NA,9/14/2014 12:00:00 AM,10:17:00,9.60,47.630,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,7,NA,9/14/2014 12:00:00 AM,10:33:00,9.60,42.350,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,8,NA,9/14/2014 12:00:00 AM,09:55:00,9.40,51.850,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,8,NA,9/14/2014 12:00:00 AM,09:57:00,9.40,47.860,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,8,NA,9/14/2014 12:00:00 AM,10:00:00,9.40,59.110,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,8,NA,9/14/2014 12:00:00 AM,10:06:00,9.40,50.910,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,8,NA,9/14/2014 12:00:00 AM,10:18:00,9.40,48.920,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,8,NA,9/14/2014 12:00:00 AM,10:34:00,9.40,45.630,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,9,NA,9/14/2014 12:00:00 AM,09:53:00,9.70,57.820,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,9,NA,9/14/2014 12:00:00 AM,09:55:00,9.70,47.740,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,9,NA,9/14/2014 12:00:00 AM,09:58:00,9.70,49.500,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,9,NA,9/14/2014 12:00:00 AM,10:04:00,9.70,50.680,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,9,NA,9/14/2014 12:00:00 AM,10:16:00,9.70,51.260,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,9,NA,9/14/2014 12:00:00 AM,10:32:00,9.70,49.390,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,10,NA,9/14/2014 12:00:00 AM,09:54:00,9.70,34.380,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,10,NA,9/14/2014 12:00:00 AM,09:56:00,9.70,50.320,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,10,NA,9/14/2014 12:00:00 AM,09:59:00,9.70,50.560,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,10,NA,9/14/2014 12:00:00 AM,10:05:00,9.70,49.850,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,10,NA,9/14/2014 12:00:00 AM,10:17:00,9.70,44.580,"Motor stopped 10:07, fixed by 10:09:30",
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,9,10,NA,9/14/2014 12:00:00 AM,10:33:00,9.70,59.930,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,1,NA,9/12/2014 12:00:00 AM,14:42:00,9.70,66.810,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,1,NA,9/12/2014 12:00:00 AM,14:44:00,9.70,58.750,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,1,NA,9/12/2014 12:00:00 AM,14:47:00,9.70,28.890,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,1,NA,9/12/2014 12:00:00 AM,14:53:00,9.70,27.220,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,1,NA,9/12/2014 12:00:00 AM,15:05:00,9.70,16.670,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,1,NA,9/12/2014 12:00:00 AM,15:21:00,9.70,45.140,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,2,NA,9/12/2014 12:00:00 AM,14:43:00,9.70,52.360,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,2,NA,9/12/2014 12:00:00 AM,14:45:00,9.70,67.500,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,2,NA,9/12/2014 12:00:00 AM,14:48:00,9.70,32.080,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,2,NA,9/12/2014 12:00:00 AM,14:54:00,9.70,40.280,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,2,NA,9/12/2014 12:00:00 AM,15:06:00,9.70,20.420,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,2,NA,9/12/2014 12:00:00 AM,15:22:00,9.70,44.720,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,3,NA,9/12/2014 12:00:00 AM,14:44:00,9.90,83.330,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,3,NA,9/12/2014 12:00:00 AM,14:46:00,9.90,21.110,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,3,NA,9/12/2014 12:00:00 AM,14:49:00,9.90,26.110,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,3,NA,9/12/2014 12:00:00 AM,14:55:00,9.90,51.940,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,3,NA,9/12/2014 12:00:00 AM,15:07:00,9.90,19.580,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,3,NA,9/12/2014 12:00:00 AM,15:23:00,9.90,25.830,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,4,NA,9/12/2014 12:00:00 AM,14:42:00,10.00,47.640,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,4,NA,9/12/2014 12:00:00 AM,14:44:00,10.00,40.000,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,4,NA,9/12/2014 12:00:00 AM,14:47:00,10.00,24.170,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,4,NA,9/12/2014 12:00:00 AM,14:53:00,10.00,35.690,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,4,NA,9/12/2014 12:00:00 AM,15:05:00,10.00,9.170,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,4,NA,9/12/2014 12:00:00 AM,15:21:00,10.00,2.500,NH4 below detection limit (5 ug/L) set at 1/2 DL,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,5,NA,9/12/2014 12:00:00 AM,14:43:00,9.60,101.670,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,5,NA,9/12/2014 12:00:00 AM,14:45:00,9.60,98.750,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,5,NA,9/12/2014 12:00:00 AM,14:48:00,9.60,89.860,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,5,NA,9/12/2014 12:00:00 AM,14:54:00,9.60,12.360,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,5,NA,9/12/2014 12:00:00 AM,15:06:00,9.60,26.940,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,12,5,NA,9/12/2014 12:00:00 AM,15:22:00,9.60,14.170,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,1,NA,9/13/2014 12:00:00 AM,10:01:00,9.70,46.450,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,1,NA,9/13/2014 12:00:00 AM,10:03:00,9.70,69.740,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,1,NA,9/13/2014 12:00:00 AM,10:06:00,9.70,20.130,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,1,NA,9/13/2014 12:00:00 AM,10:12:00,9.70,-9999.000,Bottle cracked during freezing; sample lost,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,1,NA,9/13/2014 12:00:00 AM,10:24:00,9.70,43.420,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,1,NA,9/13/2014 12:00:00 AM,10:40:00,9.70,46.580,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,2,NA,9/13/2014 12:00:00 AM,10:02:00,9.40,46.840,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,2,NA,9/13/2014 12:00:00 AM,10:04:00,9.40,30.260,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,2,NA,9/13/2014 12:00:00 AM,10:07:00,9.40,44.340,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,2,NA,9/13/2014 12:00:00 AM,10:13:00,9.40,43.820,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,2,NA,9/13/2014 12:00:00 AM,10:25:00,9.40,43.680,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,2,NA,9/13/2014 12:00:00 AM,10:41:00,9.40,37.890,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,3,NA,9/13/2014 12:00:00 AM,10:03:00,10.00,50.790,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,3,NA,9/13/2014 12:00:00 AM,10:05:00,10.00,-9999.000,Bottle cracked during freezing; sample lost,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,3,NA,9/13/2014 12:00:00 AM,10:08:00,10.00,65.920,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,3,NA,9/13/2014 12:00:00 AM,10:14:00,10.00,36.710,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,3,NA,9/13/2014 12:00:00 AM,10:26:00,10.00,-9999.000,Bottle cracked during freezing; sample lost,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,3,NA,9/13/2014 12:00:00 AM,10:42:00,10.00,33.420,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,4,NA,9/13/2014 12:00:00 AM,10:01:00,9.80,55.660,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,4,NA,9/13/2014 12:00:00 AM,10:03:00,9.80,42.630,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,4,NA,9/13/2014 12:00:00 AM,10:06:00,9.80,45.530,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,4,NA,9/13/2014 12:00:00 AM,10:12:00,9.80,43.030,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,4,NA,9/13/2014 12:00:00 AM,10:24:00,9.80,40.790,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,4,NA,9/13/2014 12:00:00 AM,10:40:00,9.80,41.710,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,5,NA,9/13/2014 12:00:00 AM,10:02:00,9.90,42.500,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,5,NA,9/13/2014 12:00:00 AM,10:04:00,9.90,64.080,,
8/15/2016 7:30:00 AM,CWT150601_ammuptake_patch.csv,Nutu11,CWT,S,16,5,NA,9/13/2014 12:00:00 AM,10:07:00,9.90,43.160,,
